#Age	d18O
#(yr BP)	(‰)
44096.8	-47.5
44126.1	-47.98
44155.9	-47.98
44185.8	-48.13
44215.6	-48.95
44245.4	-48.73
44275.3	-49.01
44305.1	-49.06
44335.0	-48.52
44364.8	-48.69
44394.7	-49.5
44424.5	-49.41
44454.9	-49.55
44485.7	-49.55
44516.0	-49.76
44546.1	-48.07
44576.3	-48.11
44607.6	-48.19
44639.6	-48.34
44672.8	-49.57
44706.3	-49.08
44738.5	-48.55
44769.4	-47.22
44800.3	-48.53
44831.3	-48.66
44862.3	-47.72
44893.9	-47.77
44926.7	-48.33
44959.4	-49.31
44991.8	-49.55
45023.8	-49.05
45055.6	-48.33
45088.3	-48.62
45122.1	-49.16
45156.8	-49.94
45191.4	-48.81
45224.4	-48.6
45257.4	-47.95
45290.7	-49.23
45324.5	-48.62
45358.2	-48.08
45390.7	-47.88
45422.0	-47.94
45453.3	-48.01
45485.5	-48.07
45518.0	-49.18
45551.0	-47.86
45583.5	-48.11
45615.6	-47.07
45648.3	-49.04
45681.9	-47.81
45716.4	-48.85
45753.5	-48.6
45789.1	-48.01
45824.1	-47.78
45859.1	-48.18
45894.3	-48.06
45927.4	-48.81
45960.3	-48.72
45995.4	-47.6
46029.4	-47.88
46064.1	-48.31
46099.5	-46.75
46133.4	-47.36
46167.5	-47.18
46201.8	-47.44
46237.1	-47.78
46272.3	-48.68
46305.1	-46.6
46338.6	-46.6
46372.3	-46.59
46408.4	-47.54
46445.6	-48.17
46481.9	-47.59
46517.4	-47.5
46552.2	-47.46
46587.0	-47.09
46620.5	-46.59
46655.5	-47.53
46689.9	-46.69
46725.6	-46.87
46760.9	-47.16
46793.7	-46.99
46827.7	-47.66
46862.9	-47.43
46898.1	-47.65
46932.3	-47.34
46965.9	-47.42
46999.0	-46.86
47031.4	-47.63
47063.3	-46.62
47095.1	-46.34
47127.2	-46.99
47159.5	-46.95
47190.6	-46.84
47220.7	-46.27
47250.5	-46.71
47280.3	-47.2
47310.9	-47.17
47338.0	-47.36
47365.2	-47.36
47396.4	-47.57
47427.0	-47.33
47454.9	-47.19
47482.1	-47.09
47510.5	-46.86
47539.9	-47.07
47569.7	-47.26
47599.7	-47.15
47627.4	-47.39
47655.2	-47.85
47682.5	-46.98
47709.9	-47.41
47737.1	-46.94
47764.1	-47.73
47790.3	-47.11
47815.4	-47.03
47840.0	-46.95
47864.5	-46.55
47889.5	-47.25
47915.0	-46.8
47940.5	-47.58
47965.6	-46.52
47990.3	-46.71
48014.9	-47.57
48040.2	-47.13
48066.1	-47.56
48092.0	-47.44
48117.7	-47.26
48143.4	-47.5
48169.1	-47.3
48194.4	-46.76
48217.6	-46.99
48240.0	-47.53
48262.9	-46.89
48286.4	-48.05
48312.7	-47.89
48340.5	-48.54
48369.7	-48.41
48399.0	-48.97
48428.5	-48.86
48458.1	-48.32
48489.4	-49.24
48518.0	-49.23
48546.6	-48.57
48575.9	-48.95
48605.0	-48.62
48635.7	-48.96
48666.3	-48.47
48698.4	-49.76
48731.9	-49.42
48765.4	-49.22
48796.3	-48.85
48825.7	-49.26
48855.1	-49.07
48885.1	-49.29
48920.0	-49.26
48955.4	-49.36
48990.6	-48.44
49024.5	-48.48
49058.5	-48.87
49092.1	-47.57
49131.6	-49.02
49170.4	-49.93
49206.8	-48.41
49242.7	-48.38
49279.4	-48.67
49316.5	-48.56
49352.6	-48.94
49389.3	-48.42
49423.1	-49.31
49456.6	-48.56
49489.9	-48.89
49523.2	-48.31
49553.2	-49.89
49583.2	-48.64
49611.7	-48.11
49638.7	-48.41
49665.7	-47.42
49693.6	-48.62
49722.4	-48.62
49751.1	-48.13
49780.7	-49.23
49811.2	-48.97
49841.6	-48.6
49871.5	-48.96
49900.8	-47.78
49930.0	-48.95
49962.2	-48.3
49996.1	-48.98
50029.9	-48.92
50060.6	-49.26
50089.8	-49.18
50119.1	-48.99
50148.5	-49.25
50178.7	-49.81
50212.9	-48.53
50243.8	-48.86
50272.1	-48.38
50300.5	-48.15
50329.9	-49.15
50360.4	-49.19
50391.0	-48.95
50420.5	-48.54
50447.7	-48.11
50475.0	-49.26
50502.5	-49.14
50530.3	-48.62
50558.7	-48.73
50588.0	-49.07
50617.6	-47.92
50646.9	-47.92
50676.9	-49.16
50707.3	-48.64
50740.5	-48.33
50773.3	-49.53
50805.7	-47.19
50837.9	-49.06
50870.3	-48.78
50903.0	-48.75
50936.0	-48.45
50968.4	-48.79
51000.1	-48.58
51031.7	-47.98
51063.3	-48.53
51096.6	-48.46
51130.5	-48.3
51164.3	-47.98
51197.9	-48.3
51231.8	-48.94
51265.7	-48.92
51299.2	-47.82
51332.8	-48.09
51367.3	-48.3
51402.5	-49.13
51437.8	-48.71
51471.3	-47.67
51503.1	-47.81
51534.9	-48.05
51567.7	-48.06
51601.5	-48.59
51635.3	-48.49
51668.0	-46.97
51699.5	-48.5
51730.9	-47.91
51763.7	-48.05
51798.3	-47.28
51829.4	-47.98
51861.6	-49.05
51895.3	-48.32
51928.9	-48.29
51961.8	-47.87
51991.6	-47.94
52021.0	-48.72
52050.3	-48.34
52082.4	-48.16
52115.9	-47.86
52148.4	-48.42
52179.1	-47.58
52208.1	-47.63
52241.2	-47.96
52274.2	-48.39
52303.4	-47.6
52332.2	-47.85
52360.6	-47.53
52389.0	-47.85
52417.7	-47.91
52446.7	-47.71
52473.6	-48.27
52501.5	-47.51
52533.1	-48.03
52564.9	-46.82
52598.1	-48.24
52630.7	-48.36
52662.6	-47.68
52694.1	-47.66
52725.4	-48.11
52756.8	-48.25
52787.7	-47.09
52823.3	-47.87
52855.3	-48
52888.1	-48.62
52921.3	-47.69
52950.2	-48.41
52984.3	-47.38
53016.1	-47.91
53048.4	-47.88
53081.9	-48.35
53114.3	-48.17
53146.8	-48.63
53179.0	-48.74
53212.7	-48.33
53251.8	-47.81
53290.6	-47.91
53328.0	-47.34
53365.3	-47.29
53403.4	-47.78
53442.3	-47.74
53481.2	-48.13
53520.0	-47.48
53559.1	-48.61
53599.6	-47.59
53640.3	-47.68
53681.2	-48.59
53722.1	-47.7
53763.4	-47.86
53811.1	-48.35
53856.1	-48.2
53893.2	-47.74
53929.7	-46.77
53969.4	-48.11
54009.1	-47.93
54048.8	-47.02
54088.5	-47.65
54128.1	-47.4
54167.6	-47.76
54207.1	-47.18
54246.2	-48.37
54290.2	-46.8
54328.2	-46.68
54365.9	-46.65
54403.4	-47.1
54440.9	-47.67
54472.0	-48
54502.6	-47.82
54533.2	-47.05
54563.7	-46.4
54594.1	-48.56
54624.5	-47.81
54649.3	-47.89
54675.9	-47.78
54706.2	-47.69
54736.3	-48.11
54766.1	-47.53
54795.9	-47.19
54825.4	-47.69
54853.7	-47.36
54882.1	-47.2
54910.5	-47
54939.2	-47.64
54966.3	-48.11
54993.1	-48
55021.6	-48
55050.7	-47.55
55079.5	-48.18
55108.9	-48.39
55138.4	-48.08
55166.9	-47.57
55194.5	-48.78
55221.5	-46.66
55246.3	-48.05
55271.8	-48.39
55297.3	-48.12
55323.0	-48.19
55349.4	-48.82
55376.9	-48.96
55405.3	-48.13
55433.7	-48.96
55463.4	-48.9
55497.0	-49.8
55531.4	-48.1
55565.8	-47.72
55599.4	-48.03
55632.2	-48.17
55665.0	-48.03
55698.4	-48.47
55732.5	-48.02
55766.5	-48.67
55800.0	-47.67
55832.9	-48.2
55865.9	-48.44
55898.9	-48.26
55931.9	-47.81
55964.0	-48.17
55995.8	-47.86
56027.8	-47.97
56060.9	-48.55
56094.8	-48
56129.0	-48.09
56163.2	-48.5
56197.8	-48.38
56232.9	-48.4
56268.0	-48.4
56303.0	-47.83
56333.4	-48.36
56363.7	-48.93
56394.3	-48.53
56425.0	-48.28
56455.8	-48.52
56486.8	-48.55
56518.1	-48.88
56549.4	-48.25
56581.1	-49.04
56613.6	-48.79
56646.1	-48.48
56678.3	-49.19
56710.3	-48.62
56743.2	-48
56781.3	-49.75
56821.1	-49.03
56860.9	-49.16
56899.2	-48.23
56935.8	-49.03
56971.2	-48.76
57007.3	-48.73
57044.0	-48.86
57080.2	-49.48
57115.6	-48.93
57150.9	-49.07
57186.2	-48.92
57221.4	-48.81
57251.1	-48.36
57280.6	-49.66
57313.8	-48.28
57350.0	-49.08
57386.3	-48.5
57423.1	-49.36
57460.4	-48.85
57497.6	-48.41
57535.3	-49.74
57568.7	-48.54
57599.8	-49
57630.8	-48.57
57661.7	-49.36
57694.4	-49.32
57726.2	-48.52
57757.2	-48.91
57786.5	-48.27
57815.0	-48.38
57842.5	-48.25
57870.1	-47.62
57900.0	-48.99
57934.1	-47.97
57968.5	-47.84
58002.8	-48.52
58035.1	-48.06
58066.9	-48.11
58096.3	-48.03
58126.0	-47.74
58157.0	-47.35
58187.8	-46.96
58218.3	-47.53
58248.8	-48.34
58280.6	-48.28
58314.1	-48.31
58348.0	-48.6
58381.1	-47.7
58413.3	-48.51
58442.5	-47.84
58470.0	-48.86
58497.9	-47.71
58525.8	-48.22
58555.9	-47.9
58586.3	-47.33
58614.5	-48.4
58642.1	-47.81
58669.5	-48.13
58697.0	-47.62
58726.0	-49.2
58756.4	-48.14
58786.8	-48.88
58818.1	-48.49
58848.6	-47.99
58879.0	-48.2
58909.0	-47.48
58938.7	-48.23
58968.3	-48.32
58998.0	-48.51
59024.7	-47.88
59050.4	-47.76
59076.3	-48.3
59103.7	-47.68
59131.1	-47.78
59158.0	-47.16
59184.3	-47.55
59210.6	-47.91
59240.3	-48.18
59271.8	-47.37
59303.2	-48.05
59335.2	-47.76
59367.6	-48.13
59400.0	-48.31
59432.5	-47.36
59463.6	-47.02
59494.8	-47.71
59525.6	-46.93
59555.7	-47
59582.4	-47.42
59609.7	-47.34
59637.6	-47
59664.8	-46.97
59692.1	-46.67
59719.3	-47.83
59746.5	-46.87
59774.0	-47.14
59801.9	-47.16
59830.2	-47.65
59860.3	-47.48
59890.0	-47.33
59914.6	-46.95
59939.5	-47.87
59968.3	-47.3
59997.8	-47.3
60026.1	-46.52
60053.0	-46.49
60080.0	-47.06
60108.3	-47.62
60138.1	-47.66
60166.6	-47.44
60194.7	-46.98
60225.9	-47.23
60257.0	-47.77
60287.4	-46.24
60317.0	-47.22
60346.7	-47.14
60377.1	-47.76
60408.2	-47.27
60439.4	-46.81
60471.3	-47.61
60504.0	-47.71
60536.5	-47.67
60569.3	-47.84
60605.2	-47.09
60641.2	-47.28
60675.7	-47.28
60707.3	-47.01
60738.8	-47.93
60771.5	-47.18
60805.3	-47.02
60839.0	-47.33
60873.7	-47.52
60907.8	-47.39
60937.5	-47.88
60968.7	-47.02
61000.6	-47.82
61032.0	-48.34
61060.8	-47.95
61089.8	-47.75
61118.8	-47.65
61153.7	-46.79
61188.3	-47.94
61222.8	-47.95

